utterance,loglikelihood
words-BABEL-BP-101-78514-20111026-204851-inLine-8-29-13-36,-36.53886
words-BABEL-BP-101-78514-20111026-204851-inLine-13-36-19-32,-31.953864406779662
words-BABEL-BP-101-78514-20111026-204851-inLine-27-16-31-0,-31.421947368421055
words-BABEL-BP-101-78514-20111026-204851-inLine-43-0-47-51,-47.537511111111115
words-BABEL-BP-101-78514-20111026-204851-inLine-58-38-62-28,-49.60136842105263
words-BABEL-BP-101-78514-20111026-204851-inLine-62-28-66-13,-43.92134210526316
words-BABEL-BP-101-78514-20111026-204851-inLine-66-13-71-15,-46.39906
words-BABEL-BP-101-78514-20111026-204851-inLine-71-15-77-03,-46.61734482758621
words-BABEL-BP-101-78514-20111026-204851-inLine-77-03-85-98,-44.92057303370787
words-BABEL-BP-101-78514-20111026-204851-inLine-85-98-94-3,-46.763915662650604
words-BABEL-BP-101-78514-20111026-204851-inLine-94-3-102-58,-33.608231707317074
words-BABEL-BP-101-78514-20111026-204851-inLine-108-91-117-13,-44.33632926829269
words-BABEL-BP-101-78514-20111026-204851-inLine-117-13-126-13,-28.842311111111112
words-BABEL-BP-101-78514-20111026-204851-inLine-126-13-132-98,-37.07339705882353
words-BABEL-BP-101-78514-20111026-204851-inLine-132-98-136-94,-42.238564102564105
words-BABEL-BP-101-78514-20111026-204851-inLine-136-94-141-01,-28.582074999999996
words-BABEL-BP-101-78514-20111026-204851-inLine-141-01-146-92,-38.67127118644068
words-BABEL-BP-101-78514-20111026-204851-inLine-146-92-150-73,-34.2428947368421
words-BABEL-BP-101-78514-20111026-204851-inLine-150-73-157-73,-31.5848
words-BABEL-BP-101-78514-20111026-204851-inLine-157-73-163-3,-50.142981818181816
words-BABEL-BP-101-78514-20111026-204851-inLine-172-08-176-71,-42.21971739130435
words-BABEL-BP-101-78514-20111026-204851-inLine-176-71-182-94,-42.61574193548387
words-BABEL-BP-101-78514-20111026-204851-inLine-182-94-187-11,-35.232292682926825
words-BABEL-BP-101-78514-20111026-204851-inLine-200-22-208-95,-36.64432183908046
words-BABEL-BP-101-78514-20111026-204851-inLine-208-95-213-52,-38.598533333333336
words-BABEL-BP-101-78514-20111026-204851-inLine-213-52-218-14,-38.67147826086956
words-BABEL-BP-101-78514-20111026-204851-inLine-218-14-225-64,-43.76750666666667
words-BABEL-BP-101-78514-20111026-204851-inLine-225-64-229-44,-45.254552631578946
words-BABEL-BP-101-78514-20111026-204851-inLine-229-44-234-54,-35.73538
words-BABEL-BP-101-78514-20111026-204851-inLine-234-54-240-5,-30.99494915254237
words-BABEL-BP-101-78514-20111026-204851-inLine-240-5-249-22,-49.68070114942528
words-BABEL-BP-101-78514-20111026-204851-inLine-249-22-255-4,-30.241819672131147
words-BABEL-BP-101-78514-20111026-204851-inLine-259-19-268-12,-35.45014606741573
words-BABEL-BP-101-78514-20111026-204851-inLine-268-12-273-13,-44.75008
words-BABEL-BP-101-78514-20111026-204851-inLine-273-13-279-97,-48.78686764705883
words-BABEL-BP-101-78514-20111026-204851-inLine-279-97-288-68,-43.83712643678161
words-BABEL-BP-101-78514-20111026-204851-inLine-288-68-292-59,-42.2086923076923
words-BABEL-BP-101-78514-20111026-204851-inLine-298-41-306-68,-46.24001219512195
words-BABEL-BP-101-78514-20111026-204851-inLine-306-68-313-02,-38.42277777777778
words-BABEL-BP-101-78514-20111026-204851-inLine-313-02-320-03,-33.701457142857144
words-BABEL-BP-101-78514-20111026-204851-inLine-323-85-332-42,-33.75001176470588
words-BABEL-BP-101-78514-20111026-204851-inLine-332-42-338-48,-41.387950000000004
words-BABEL-BP-101-78514-20111026-204851-inLine-338-48-345-82,-51.36815068493151
words-BABEL-BP-101-78514-20111026-204851-inLine-349-47-355-99,-33.906061538461536
words-BABEL-BP-101-78514-20111026-204851-inLine-355-99-360-27,-35.05471428571428
words-BABEL-BP-101-78514-20111026-204851-inLine-360-27-367-69,-42.26141891891891
words-BABEL-BP-101-78514-20111026-204851-inLine-367-69-375-61,-45.88294936708861
words-BABEL-BP-101-78514-20111026-204851-inLine-375-61-380-79,-44.15088235294118
words-BABEL-BP-101-78514-20111026-204851-inLine-380-79-389-38,-47.4878
words-BABEL-BP-101-78514-20111026-204851-inLine-389-38-395-05,-43.16955357142857
words-BABEL-BP-101-78514-20111026-204851-inLine-395-05-403-89,-46.32306818181818
words-BABEL-BP-101-78514-20111026-204851-inLine-408-01-414-29,-28.035274193548386
words-BABEL-BP-101-78514-20111026-204851-inLine-414-29-419-68,-52.426358490566045
words-BABEL-BP-101-78514-20111026-204851-inLine-419-68-425-85,-50.24318032786885
words-BABEL-BP-101-78514-20111026-204851-inLine-425-85-431-18,-42.86899999999999
words-BABEL-BP-101-78514-20111026-204851-inLine-431-18-436-64,-39.873481481481484
words-BABEL-BP-101-78514-20111026-204851-inLine-436-64-440-39,-45.928243243243244
words-BABEL-BP-101-78514-20111026-204851-inLine-445-72-449-28,-40.52285714285714
words-BABEL-BP-101-78514-20111026-204851-inLine-449-28-455-5,-41.83293548387096
words-BABEL-BP-101-78514-20111026-204851-inLine-460-01-468-45,-48.65505952380953
words-BABEL-BP-101-78514-20111026-204851-inLine-477-12-484-09,-48.9678115942029
words-BABEL-BP-101-78514-20111026-204851-inLine-497-2-504-48,-46.36626388888889
words-BABEL-BP-101-78514-20111026-204851-inLine-504-48-510-8,-40.85852380952381
words-BABEL-BP-101-78514-20111026-204851-inLine-510-8-517-68,-39.31763235294118
words-BABEL-BP-101-78514-20111026-204851-inLine-517-68-521-21,-47.20645714285715
words-BABEL-BP-101-78514-20111026-204851-inLine-521-21-527-61,-50.431619047619044
words-BABEL-BP-101-78514-20111026-204851-inLine-527-61-531-22,-39.73138888888889
words-BABEL-BP-101-78514-20111026-204851-inLine-531-22-536-37,-42.03588235294117
words-BABEL-BP-101-78514-20111026-204851-inLine-536-37-540-9,-44.92137777777778
words-BABEL-BP-101-78514-20111026-204851-inLine-540-9-544-96,-38.87775
words-BABEL-BP-101-78514-20111026-204851-inLine-544-96-552-91,-39.30248101265823
words-BABEL-BP-101-78514-20111026-204851-inLine-557-55-565-07,-36.17884
words-BABEL-BP-101-78514-20111026-204851-inLine-565-07-569-24,-44.46680487804878
words-BABEL-BP-101-78514-20111026-204851-inLine-569-24-577-02,-47.11490909090909
words-BABEL-BP-101-78514-20111026-204851-inLine-577-02-585-84,-33.982670454545456
words-BABEL-BP-101-78514-20111026-204851-inLine-585-84-592-91,-41.8579
words-BABEL-BP-101-70615-20111019-192646-outLine-5-02-13-38,-33.30313253012048
words-BABEL-BP-101-70615-20111019-192646-outLine-42-82-48-79,-49.305711864406774
words-BABEL-BP-101-70615-20111019-192646-outLine-48-79-60-63,-50.17711016949153
words-BABEL-BP-101-70615-20111019-192646-outLine-60-63-66-51,-46.85544827586207
words-BABEL-BP-101-70615-20111019-192646-outLine-66-51-74-91,-36.1893734939759
words-BABEL-BP-101-70615-20111019-192646-outLine-74-91-80-02,-56.69478431372549
words-BABEL-BP-101-70615-20111019-192646-outLine-80-02-83-98,-54.53779487179487
words-BABEL-BP-101-70615-20111019-192646-outLine-83-98-90-55,-42.55215384615384
words-BABEL-BP-101-70615-20111019-192646-outLine-90-55-96-2,-59.98773214285715
words-BABEL-BP-101-70615-20111019-192646-outLine-96-2-101-99,-52.00215789473684
words-BABEL-BP-101-70615-20111019-192646-outLine-101-99-110-8,-34.54692045454545
words-BABEL-BP-101-70615-20111019-192646-outLine-110-8-116-72,-53.66974576271186
words-BABEL-BP-101-70615-20111019-192646-outLine-116-72-121-7,-58.27677551020408
words-BABEL-BP-101-70615-20111019-192646-outLine-121-7-128-63,-54.86257971014493
words-BABEL-BP-101-70615-20111019-192646-outLine-128-63-149-54,-43.44216267942584
words-BABEL-BP-101-70615-20111019-192646-outLine-149-54-152-62,-47.35886666666667
words-BABEL-BP-101-70615-20111019-192646-outLine-152-62-156-16,-40.77377142857143
words-BABEL-BP-101-70615-20111019-192646-outLine-156-16-159-4,-43.4861875
words-BABEL-BP-101-70615-20111019-192646-outLine-173-3-178-69,-55.71079245283019
words-BABEL-BP-101-70615-20111019-192646-outLine-178-69-184-75,-56.487316666666665
words-BABEL-BP-101-70615-20111019-192646-outLine-184-75-191-18,-54.73071875
words-BABEL-BP-101-70615-20111019-192646-outLine-191-18-197-62,-53.24334375
words-BABEL-BP-101-70615-20111019-192646-outLine-197-62-202-3,-49.397239130434784
words-BABEL-BP-101-70615-20111019-192646-outLine-202-3-209-65,-39.44478082191781
words-BABEL-BP-101-70615-20111019-192646-outLine-209-65-217-97,-48.25510843373494
words-BABEL-BP-101-70615-20111019-192646-outLine-221-65-229-2,-42.97173333333333
words-BABEL-BP-101-70615-20111019-192646-outLine-233-71-237-38,-49.652833333333334
words-BABEL-BP-101-70615-20111019-192646-outLine-237-38-242-99,-40.205464285714285
words-BABEL-BP-101-70615-20111019-192646-outLine-242-99-247-14,-54.53490243902439
words-BABEL-BP-101-70615-20111019-192646-outLine-247-14-255-67,-57.62911764705883
words-BABEL-BP-101-70615-20111019-192646-outLine-255-67-262-14,-57.846765625
words-BABEL-BP-101-70615-20111019-192646-outLine-262-14-266-38,-54.90119047619047
words-BABEL-BP-101-70615-20111019-192646-outLine-266-38-271-48,-44.73096078431372
words-BABEL-BP-101-70615-20111019-192646-outLine-271-48-277-3,-53.402672413793105
words-BABEL-BP-101-70615-20111019-192646-outLine-277-3-284-15,-57.8615
words-BABEL-BP-101-70615-20111019-192646-outLine-284-15-292-94,-48.825367816091955
words-BABEL-BP-101-70615-20111019-192646-outLine-292-94-299-7,-54.88308955223881
words-BABEL-BP-101-70615-20111019-192646-outLine-299-7-307-58,-55.80853846153846
words-BABEL-BP-101-70615-20111019-192646-outLine-307-58-314-51,-58.52879710144928
words-BABEL-BP-101-70615-20111019-192646-outLine-314-51-322-67,-112.36325925925927
words-BABEL-BP-101-70615-20111019-192646-outLine-322-67-327-52,-47.527229166666665
words-BABEL-BP-101-70615-20111019-192646-outLine-327-52-333-85,-43.43147619047619
words-BABEL-BP-101-70615-20111019-192646-outLine-338-71-346-54,-36.5918717948718
words-BABEL-BP-101-70615-20111019-192646-outLine-346-54-355-16,-37.93874418604651
words-BABEL-BP-101-70615-20111019-192646-outLine-364-81-371-47,-48.36069696969697
words-BABEL-BP-101-70615-20111019-192646-outLine-371-47-378-27,-104.9074328358209
words-BABEL-BP-101-70615-20111019-192646-outLine-378-27-382-65,-37.26506976744186
words-BABEL-BP-101-70615-20111019-192646-outLine-382-65-390-61,-38.207936708860764
words-BABEL-BP-101-70615-20111019-192646-outLine-390-61-394-48,-45.866894736842106
words-BABEL-BP-101-70615-20111019-192646-outLine-394-48-398-76,-40.144999999999996
words-BABEL-BP-101-70615-20111019-192646-outLine-421-41-429-55,-32.519506172839506
words-BABEL-BP-101-70615-20111019-192646-outLine-429-55-433-67,-39.540365853658535
words-BABEL-BP-101-70615-20111019-192646-outLine-433-67-436-76,-39.6101
words-BABEL-BP-101-70615-20111019-192646-outLine-436-76-441-72,-33.98761224489796
words-BABEL-BP-101-70615-20111019-192646-outLine-448-05-451-95,-31.556973684210526
words-BABEL-BP-101-70615-20111019-192646-outLine-451-95-459-23,-86.741
words-BABEL-BP-101-70615-20111019-192646-outLine-459-23-464-45,-45.19778846153846
words-BABEL-BP-101-70615-20111019-192646-outLine-464-45-478-17,-38.67929197080292
words-BABEL-BP-101-70615-20111019-192646-outLine-478-17-482-45,-37.60054761904762
words-BABEL-BP-101-70615-20111019-192646-outLine-482-45-488-61,-35.07557377049181
words-BABEL-BP-101-70615-20111019-192646-outLine-495-37-502-5,-31.437056338028167
words-BABEL-BP-101-70615-20111019-192646-outLine-513-18-519-79,-30.109454545454543
words-BABEL-BP-101-70615-20111019-192646-outLine-519-79-524-57,-42.97440425531915
words-BABEL-BP-101-70615-20111019-192646-outLine-524-57-531-55,-39.123782608695656
words-BABEL-BP-101-70615-20111019-192646-outLine-531-55-537-16,-49.56708928571429
words-BABEL-BP-101-70615-20111019-192646-outLine-537-16-544-37,-54.65254166666667
words-BABEL-BP-101-70615-20111019-192646-outLine-544-37-550-51,-52.63849180327868
words-BABEL-BP-101-70615-20111019-192646-outLine-550-51-558-34,-42.224102564102566
words-BABEL-BP-101-70615-20111019-192646-outLine-558-34-574-92,-43.398066666666665
words-BABEL-BP-101-70615-20111019-192646-outLine-574-92-580-18,-46.95255769230769
words-BABEL-BP-101-70615-20111019-192646-outLine-584-32-590-33,-39.322649999999996
words-BABEL-BP-101-70615-20111019-192646-outLine-590-33-594-24,-48.01079487179487
words-BABEL-BP-101-77965-20111019-134901-inLine-7-76-12-69,-25.96718367346939
words-BABEL-BP-101-77965-20111019-134901-inLine-12-69-16-72,-33.8618
words-BABEL-BP-101-77965-20111019-134901-inLine-16-72-24-45,-27.058246753246756
words-BABEL-BP-101-77965-20111019-134901-inLine-24-45-28-5,-46.4286
words-BABEL-BP-101-77965-20111019-134901-inLine-34-45-41-34,-35.53332352941177
words-BABEL-BP-101-77965-20111019-134901-inLine-41-34-46-99,-26.286089285714286
words-BABEL-BP-101-77965-20111019-134901-inLine-46-99-51-39,-42.221372093023255
words-BABEL-BP-101-77965-20111019-134901-inLine-59-54-66-29,-27.22376119402985
words-BABEL-BP-101-77965-20111019-134901-inLine-66-29-74-06,-40.74876623376623
words-BABEL-BP-101-77965-20111019-134901-inLine-74-06-79-61,-33.18114545454545
words-BABEL-BP-101-77965-20111019-134901-inLine-86-31-92-3,-31.62637288135593
words-BABEL-BP-101-77965-20111019-134901-inLine-92-3-97-98,-26.851214285714285
words-BABEL-BP-101-77965-20111019-134901-inLine-97-98-103-75,-82.10124561403508
words-BABEL-BP-101-77965-20111019-134901-inLine-103-75-110-73,-32.60475362318841
words-BABEL-BP-101-77965-20111019-134901-inLine-119-58-127-76,-41.67104938271605
words-BABEL-BP-101-77965-20111019-134901-inLine-127-76-133-99,-35.918290322580646
words-BABEL-BP-101-77965-20111019-134901-inLine-146-29-154-63,-39.49006024096386
words-BABEL-BP-101-77965-20111019-134901-inLine-154-63-160-76,-26.192114754098363
words-BABEL-BP-101-77965-20111019-134901-inLine-160-76-167-53,-34.778865671641796
words-BABEL-BP-101-77965-20111019-134901-inLine-167-53-172-92,-43.12720754716982
words-BABEL-BP-101-77965-20111019-134901-inLine-179-57-185-78,-34.919612903225804
words-BABEL-BP-101-77965-20111019-134901-inLine-191-46-199-55,-50.71975
words-BABEL-BP-101-77965-20111019-134901-inLine-199-55-206-86,-50.17730136986302
words-BABEL-BP-101-77965-20111019-134901-inLine-206-86-211-4,-54.56784444444444
words-BABEL-BP-101-77965-20111019-134901-inLine-211-4-219-97,-43.73531764705882
words-BABEL-BP-101-77965-20111019-134901-inLine-219-97-226-4,-41.70621875
words-BABEL-BP-101-77965-20111019-134901-inLine-226-4-230-91,-49.88475555555555
words-BABEL-BP-101-77965-20111019-134901-inLine-230-91-235-05,-43.26907317073171
words-BABEL-BP-101-77965-20111019-134901-inLine-235-05-243-5,-53.70883333333334
words-BABEL-BP-101-77965-20111019-134901-inLine-254-43-258-1,-33.84177777777778
words-BABEL-BP-101-77965-20111019-134901-inLine-258-1-267-07,-29.887842696629214
words-BABEL-BP-101-77965-20111019-134901-inLine-267-07-275-62,-28.518470588235296
words-BABEL-BP-101-77965-20111019-134901-inLine-275-62-284-18,-39.89925882352941
words-BABEL-BP-101-77965-20111019-134901-inLine-284-18-292-7,-27.57863529411765
words-BABEL-BP-101-77965-20111019-134901-inLine-292-7-301-53,-51.26588636363636
words-BABEL-BP-101-77965-20111019-134901-inLine-301-53-309-48,-29.835455696202533
words-BABEL-BP-101-77965-20111019-134901-inLine-309-48-317-0,-53.517399999999995
words-BABEL-BP-101-77965-20111019-134901-inLine-317-0-325-6,-24.972779069767444
words-BABEL-BP-101-77965-20111019-134901-inLine-325-6-330-46,-30.43539583333333
words-BABEL-BP-101-77965-20111019-134901-inLine-340-36-348-1,-22.959103896103898
words-BABEL-BP-101-77965-20111019-134901-inLine-348-1-352-88,-36.319148936170215
words-BABEL-BP-101-77965-20111019-134901-inLine-360-43-368-23,-30.97846153846154
words-BABEL-BP-101-77965-20111019-134901-inLine-368-23-371-66,-49.012882352941176
words-BABEL-BP-101-77965-20111019-134901-inLine-378-24-387-03,-40.864804597701145
words-BABEL-BP-101-77965-20111019-134901-inLine-387-03-394-33,-43.67197260273973
words-BABEL-BP-101-77965-20111019-134901-inLine-394-33-399-15,-22.14152083333333
words-BABEL-BP-101-77965-20111019-134901-inLine-399-15-404-86,-43.57805263157895
words-BABEL-BP-101-77965-20111019-134901-inLine-418-18-426-08,-38.68010256410256
words-BABEL-BP-101-77965-20111019-134901-inLine-429-38-433-56,-31.769048780487804
words-BABEL-BP-101-77965-20111019-134901-inLine-476-54-482-58,-34.295683333333336
words-BABEL-BP-101-14666-20111122-125103-inLine-8-85-14-97,-37.56170491803279
words-BABEL-BP-101-14666-20111122-125103-inLine-14-97-23-16,-35.73238271604938
words-BABEL-BP-101-14666-20111122-125103-inLine-23-16-29-68,-33.59649230769231
words-BABEL-BP-101-14666-20111122-125103-inLine-29-68-33-51,-35.86205263157895
words-BABEL-BP-101-14666-20111122-125103-inLine-41-91-48-8,-26.128720588235293
words-BABEL-BP-101-14666-20111122-125103-inLine-48-8-52-24,-47.16514705882353
words-BABEL-BP-101-14666-20111122-125103-inLine-52-24-59-8,-40.66558666666666
words-BABEL-BP-101-14666-20111122-125103-inLine-59-8-68-58,-47.528379310344825
words-BABEL-BP-101-14666-20111122-125103-inLine-71-82-78-44,-31.495469696969696
words-BABEL-BP-101-14666-20111122-125103-inLine-78-44-85-85,-44.03894594594595
words-BABEL-BP-101-14666-20111122-125103-inLine-85-85-89-87,-34.60065
words-BABEL-BP-101-14666-20111122-125103-inLine-89-87-96-75,-43.286794117647055
words-BABEL-BP-101-14666-20111122-125103-inLine-96-75-103-54,-38.027432835820896
words-BABEL-BP-101-14666-20111122-125103-inLine-103-54-109-76,-27.209451612903226
words-BABEL-BP-101-14666-20111122-125103-inLine-109-76-113-88,-29.18517073170732
words-BABEL-BP-101-14666-20111122-125103-inLine-113-88-121-82,-35.59621518987342
words-BABEL-BP-101-14666-20111122-125103-inLine-129-41-133-83,-27.915090909090907
words-BABEL-BP-101-14666-20111122-125103-inLine-133-83-141-18,-44.60679452054794
words-BABEL-BP-101-14666-20111122-125103-inLine-152-51-156-29,-40.260216216216214
words-BABEL-BP-101-14666-20111122-125103-inLine-156-29-159-71,-24.05485588235294
words-BABEL-BP-101-14666-20111122-125103-inLine-159-71-168-23,-34.936882352941176
words-BABEL-BP-101-14666-20111122-125103-inLine-168-23-175-91,-46.056697368421055
words-BABEL-BP-101-14666-20111122-125103-inLine-175-91-180-81,-35.264040816326535
words-BABEL-BP-101-14666-20111122-125103-inLine-180-81-187-91,-35.41278571428571
words-BABEL-BP-101-14666-20111122-125103-inLine-187-91-196-74,-22.54444318181818
words-BABEL-BP-101-14666-20111122-125103-inLine-201-38-208-67,-36.885263888888886
words-BABEL-BP-101-14666-20111122-125103-inLine-208-67-217-22,-33.06541176470588
words-BABEL-BP-101-14666-20111122-125103-inLine-225-22-230-48,-31.816096153846154
words-BABEL-BP-101-14666-20111122-125103-inLine-230-48-235-58,-48.74725490196079
words-BABEL-BP-101-14666-20111122-125103-inLine-235-58-240-85,-41.11363461538462
words-BABEL-BP-101-14666-20111122-125103-inLine-240-85-248-81,-35.83498734177215
words-BABEL-BP-101-14666-20111122-125103-inLine-248-81-257-12,-40.83977108433735
words-BABEL-BP-101-14666-20111122-125103-inLine-264-25-271-46,-32.4955
words-BABEL-BP-101-14666-20111122-125103-inLine-271-46-278-36,-17.873
words-BABEL-BP-101-14666-20111122-125103-inLine-278-36-287-29,-28.115808988764044
words-BABEL-BP-101-14666-20111122-125103-inLine-287-29-291-43,-45.262780487804875
words-BABEL-BP-101-14666-20111122-125103-inLine-291-43-297-62,-36.972081967213114
words-BABEL-BP-101-14666-20111122-125103-inLine-297-62-302-45,-33.378750000000004
words-BABEL-BP-101-14666-20111122-125103-inLine-302-45-307-53,-39.5158
words-BABEL-BP-101-14666-20111122-125103-inLine-307-53-313-03,-34.88258181818182
words-BABEL-BP-101-14666-20111122-125103-inLine-313-03-321-13,-36.43
words-BABEL-BP-101-14666-20111122-125103-inLine-329-76-335-88,-36.54044262295082
words-BABEL-BP-101-14666-20111122-125103-inLine-335-88-342-63,-34.15967164179104
words-BABEL-BP-101-14666-20111122-125103-inLine-342-63-347-67,-41.67022
words-BABEL-BP-101-14666-20111122-125103-inLine-347-67-356-65,-40.648382022471914
words-BABEL-BP-101-14666-20111122-125103-inLine-360-6-367-29,-40.434
words-BABEL-BP-101-14666-20111122-125103-inLine-367-29-370-91,-40.200694444444444
words-BABEL-BP-101-14666-20111122-125103-inLine-370-91-376-79,-26.804379310344828
words-BABEL-BP-101-14666-20111122-125103-inLine-385-79-390-27,-33.12627272727273
words-BABEL-BP-101-14666-20111122-125103-inLine-390-27-397-51,-41.95159722222222
words-BABEL-BP-101-14666-20111122-125103-inLine-397-51-400-51,-43.375366666666665
words-BABEL-BP-101-14666-20111122-125103-inLine-409-51-416-04,-27.292646153846153
words-BABEL-BP-101-14666-20111122-125103-inLine-419-11-425-48,-29.264253968253968
words-BABEL-BP-101-14666-20111122-125103-inLine-425-48-433-28,-33.23487012987013
words-BABEL-BP-101-14666-20111122-125103-inLine-433-28-440-05,-26.52976119402985
words-BABEL-BP-101-14666-20111122-125103-inLine-448-89-456-91,-37.486087500000004
words-BABEL-BP-101-14666-20111122-125103-inLine-456-91-465-72,-39.028704545454545
words-BABEL-BP-101-14666-20111122-125103-inLine-465-72-470-99,-33.920730769230765
words-BABEL-BP-101-14666-20111122-125103-inLine-470-99-475-57,-31.982244444444444
words-BABEL-BP-101-14666-20111122-125103-inLine-475-57-483-76,-22.179259259259258
words-BABEL-BP-101-14666-20111122-125103-inLine-483-76-489-73,-45.60152542372881
words-BABEL-BP-101-14666-20111122-125103-inLine-496-18-500-85,-29.347347826086956
words-BABEL-BP-101-14666-20111122-125103-inLine-500-85-509-85,-45.398088888888886
words-BABEL-BP-101-14666-20111122-125103-inLine-518-26-524-04,-48.329070175438595
words-BABEL-BP-101-14666-20111122-125103-inLine-524-04-529-87,-43.86512068965517
words-BABEL-BP-101-14666-20111122-125103-inLine-529-87-538-87,-28.642366666666668
words-BABEL-BP-101-14666-20111122-125103-inLine-538-87-545-58,-20.3525223880597
words-BABEL-BP-101-14666-20111122-125103-inLine-545-58-551-22,-11.352630357142857
words-BABEL-BP-101-14666-20111122-125103-inLine-556-8-563-74,-30.56010144927536
words-BABEL-BP-101-14666-20111122-125103-inLine-563-74-571-12,-31.46291780821918
words-BABEL-BP-101-14666-20111122-125103-inLine-584-96-592-19,-22.05251388888889
words-BABEL-BP-101-59454-20111117-203722-inLine-39-0-44-61,-29.426107142857145
words-BABEL-BP-101-59454-20111117-203722-inLine-44-61-53-34,-34.87275862068965
words-BABEL-BP-101-59454-20111117-203722-inLine-57-15-64-47,-32.71413698630137
words-BABEL-BP-101-59454-20111117-203722-inLine-80-66-85-56,-34.654448979591834
words-BABEL-BP-101-59454-20111117-203722-inLine-91-22-94-75,-33.20677142857143
words-BABEL-BP-101-59454-20111117-203722-inLine-149-91-157-36,-29.11672972972973
words-BABEL-BP-101-59454-20111117-203722-inLine-172-02-179-18,-34.70814084507042
words-BABEL-BP-101-59454-20111117-203722-inLine-179-18-184-41,-34.508923076923075
words-BABEL-BP-101-59454-20111117-203722-inLine-184-41-189-76,-32.929188679245286
words-BABEL-BP-101-59454-20111117-203722-inLine-189-76-193-03,-44.9205
words-BABEL-BP-101-59454-20111117-203722-inLine-212-14-218-02,-40.49260344827586
words-BABEL-BP-101-59454-20111117-203722-inLine-218-02-224-99,-29.870420289855076
words-BABEL-BP-101-59454-20111117-203722-inLine-224-99-228-85,-37.267973684210524
words-BABEL-BP-101-59454-20111117-203722-inLine-228-85-237-09,-33.20162195121951
words-BABEL-BP-101-59454-20111117-203722-inLine-237-09-241-05,-34.30558974358974
words-BABEL-BP-101-59454-20111117-203722-inLine-241-05-246-39,-34.302339622641504
words-BABEL-BP-101-59454-20111117-203722-inLine-246-39-251-83,-30.55051851851852
words-BABEL-BP-101-59454-20111117-203722-inLine-251-83-255-36,-46.45748571428571
words-BABEL-BP-101-59454-20111117-203722-inLine-255-36-264-25,-34.278431818181815
words-BABEL-BP-101-59454-20111117-203722-inLine-264-25-268-8,-29.91133333333333
words-BABEL-BP-101-59454-20111117-203722-inLine-268-8-276-64,-28.871025641025643
words-BABEL-BP-101-59454-20111117-203722-inLine-276-64-281-27,-35.06808695652174
words-BABEL-BP-101-59454-20111117-203722-inLine-281-27-289-18,-28.918177215189875
words-BABEL-BP-101-59454-20111117-203722-inLine-289-18-296-21,-34.88258571428571
words-BABEL-BP-101-59454-20111117-203722-inLine-299-33-304-71,-35.68735849056604
words-BABEL-BP-101-59454-20111117-203722-inLine-304-71-311-11,-33.01190625
words-BABEL-BP-101-59454-20111117-203722-inLine-311-11-315-34,-36.71309523809524
words-BABEL-BP-101-59454-20111117-203722-inLine-323-24-331-91,-34.60588372093024
words-BABEL-BP-101-59454-20111117-203722-inLine-331-91-337-77,-45.01584482758621
words-BABEL-BP-101-59454-20111117-203722-inLine-352-81-360-05,-46.82922222222223
words-BABEL-BP-101-59454-20111117-203722-inLine-360-05-365-74,-47.339125
words-BABEL-BP-101-59454-20111117-203722-inLine-365-74-369-71,-44.58266666666667
words-BABEL-BP-101-59454-20111117-203722-inLine-369-71-376-23,-31.08683076923077
words-BABEL-BP-101-59454-20111117-203722-inLine-387-48-394-99,-39.36854666666667
words-BABEL-BP-101-59454-20111117-203722-inLine-394-99-399-21,-32.252452380952384
words-BABEL-BP-101-59454-20111117-203722-inLine-399-21-402-31,-34.136548387096774
words-BABEL-BP-101-59454-20111117-203722-inLine-412-9-418-28,-31.793415094339622
words-BABEL-BP-101-59454-20111117-203722-inLine-418-28-426-68,-28.20114285714286
words-BABEL-BP-101-59454-20111117-203722-inLine-431-5-440-03,-38.336717647058826
words-BABEL-BP-101-59454-20111117-203722-inLine-440-03-444-52,-41.7075
words-BABEL-BP-101-59454-20111117-203722-inLine-455-2-463-64,-43.9187619047619
words-BABEL-BP-101-59454-20111117-203722-inLine-467-4-472-58,-35.895490196078434
words-BABEL-BP-101-59454-20111117-203722-inLine-472-58-478-91,-36.916222222222224
words-BABEL-BP-101-59454-20111117-203722-inLine-478-91-483-56,-36.28104347826087
words-BABEL-BP-101-59454-20111117-203722-inLine-483-56-490-46,-40.625308823529416
words-BABEL-BP-101-59454-20111117-203722-inLine-490-46-496-25,-29.654719298245613
words-BABEL-BP-101-59454-20111117-203722-inLine-496-25-503-99,-39.91507792207792
words-BABEL-BP-101-59454-20111117-203722-inLine-503-99-512-5,-40.20345882352941
words-BABEL-BP-101-59454-20111117-203722-inLine-512-5-517-43,-29.773326530612245
words-BABEL-BP-101-59454-20111117-203722-inLine-517-43-526-31,-38.56522727272727
words-BABEL-BP-101-59454-20111117-203722-inLine-526-31-531-81,-38.56161818181818
words-BABEL-BP-101-59454-20111117-203722-inLine-531-81-537-92,-35.46226229508196
words-BABEL-BP-101-59454-20111117-203722-inLine-537-92-541-16,-34.24978125
words-BABEL-BP-101-59454-20111117-203722-inLine-541-16-544-23,-34.19123333333334
words-BABEL-BP-101-59454-20111117-203722-inLine-544-23-551-71,-36.89704054054054
words-BABEL-BP-101-59454-20111117-203722-inLine-551-71-558-12,-34.872546875
words-BABEL-BP-101-59454-20111117-203722-inLine-558-12-564-21,-34.734249999999996
words-BABEL-BP-101-59454-20111117-203722-inLine-564-21-567-82,-39.81413888888889
